cellid,k,zone,a,Aquifer
12833,1,2,1,Weathered Zone
12834,1,2,1,Weathered Zone
12835,1,2,1,Weathered Zone
12836,1,2,1,Weathered Zone
12837,1,2,1,Weathered Zone
12838,1,2,1,Weathered Zone
12839,1,2,1,Weathered Zone
12840,1,2,1,Weathered Zone
12841,1,2,1,Weathered Zone
12842,1,2,1,Weathered Zone
12843,1,2,1,Weathered Zone
12844,1,2,1,Weathered Zone
12845,1,2,1,Weathered Zone
12846,1,2,1,Weathered Zone
12847,1,1,1,Fractured zone
12848,1,1,1,Fractured zone
12849,1,1,1,Fractured zone
12850,1,2,1,Weathered Zone
12851,1,2,1,Weathered Zone
12852,1,2,1,Weathered Zone
12853,1,2,1,Weathered Zone
12854,1,2,1,Weathered Zone
12855,1,2,1,Weathered Zone
12856,1,2,1,Weathered Zone
12857,1,2,1,Weathered Zone
12858,1,2,1,Weathered Zone
12859,1,2,1,Weathered Zone
12860,1,2,1,Weathered Zone
12861,1,2,1,Weathered Zone
12862,1,2,1,Weathered Zone
12863,1,2,1,Weathered Zone
12864,1,2,1,Weathered Zone
12865,1,2,1,Weathered Zone
12866,1,2,1,Weathered Zone
12867,1,2,1,Weathered Zone
12868,1,2,1,Weathered Zone
12869,1,2,1,Weathered Zone
12870,1,2,1,Weathered Zone
12871,1,2,1,Weathered Zone
12872,1,2,1,Weathered Zone
12873,1,2,1,Weathered Zone
12874,1,2,1,Weathered Zone
12875,1,2,1,Weathered Zone
12876,1,2,1,Weathered Zone
12877,1,2,1,Weathered Zone
12878,1,2,1,Weathered Zone
12879,1,2,1,Weathered Zone
12880,1,2,1,Weathered Zone
12881,1,2,1,Weathered Zone
12882,1,2,1,Weathered Zone
12883,1,2,1,Weathered Zone
12884,1,2,1,Weathered Zone
12885,1,2,1,Weathered Zone
12886,1,2,1,Weathered Zone
12887,1,2,1,Weathered Zone
12888,1,2,1,Weathered Zone
12889,1,2,1,Weathered Zone
12890,1,2,1,Weathered Zone
12891,1,2,1,Weathered Zone
12892,1,2,1,Weathered Zone
12893,1,2,1,Weathered Zone
12894,1,2,1,Weathered Zone
12895,1,2,1,Weathered Zone
12896,1,2,1,Weathered Zone
12897,1,2,1,Weathered Zone
12898,1,2,1,Weathered Zone
12899,1,2,1,Weathered Zone
12900,1,2,1,Weathered Zone
12901,1,2,1,Weathered Zone
12902,1,2,1,Weathered Zone
12903,1,2,1,Weathered Zone
12904,1,2,1,Weathered Zone
12905,1,2,1,Weathered Zone
12906,1,2,1,Weathered Zone
12907,1,2,1,Weathered Zone
12908,1,2,1,Weathered Zone
12909,1,2,1,Weathered Zone
12910,1,2,1,Weathered Zone
12911,1,2,1,Weathered Zone
12912,1,2,1,Weathered Zone
12913,1,2,1,Weathered Zone
12914,1,2,1,Weathered Zone
12915,1,2,1,Weathered Zone
12916,1,1,1,Fractured zone
12917,1,1,1,Fractured zone
12918,1,1,1,Fractured zone
12919,1,1,1,Fractured zone
12920,1,2,1,Weathered Zone
12921,1,2,1,Weathered Zone
12922,1,2,1,Weathered Zone
12923,1,2,1,Weathered Zone
12924,1,2,1,Weathered Zone
12925,1,2,1,Weathered Zone
12926,1,2,1,Weathered Zone
12927,1,2,1,Weathered Zone
12928,1,2,1,Weathered Zone
12929,1,2,1,Weathered Zone
12930,1,2,1,Weathered Zone
12931,1,2,1,Weathered Zone
12932,1,2,1,Weathered Zone
12933,1,2,1,Weathered Zone
12934,1,2,1,Weathered Zone
12935,1,2,1,Weathered Zone
12991,1,2,1,Weathered Zone
12992,1,2,1,Weathered Zone
12993,1,2,1,Weathered Zone
12994,1,2,1,Weathered Zone
12995,1,2,1,Weathered Zone
12996,1,2,1,Weathered Zone
12997,1,2,1,Weathered Zone
12998,1,2,1,Weathered Zone
12999,1,2,1,Weathered Zone
13000,1,2,1,Weathered Zone
13001,1,2,1,Weathered Zone
13002,1,2,1,Weathered Zone
13003,1,2,1,Weathered Zone
13004,1,2,1,Weathered Zone
13005,1,2,1,Weathered Zone
13006,1,2,1,Weathered Zone
13007,1,2,1,Weathered Zone
13008,1,2,1,Weathered Zone
13009,1,2,1,Weathered Zone
13010,1,2,1,Weathered Zone
13011,1,2,1,Weathered Zone
13012,1,2,1,Weathered Zone
13013,1,2,1,Weathered Zone
13014,1,2,1,Weathered Zone
13015,1,2,1,Weathered Zone
13016,1,2,1,Weathered Zone
13017,1,2,1,Weathered Zone
13018,1,2,1,Weathered Zone
13019,1,2,1,Weathered Zone
13020,1,2,1,Weathered Zone
13021,1,2,1,Weathered Zone
13022,1,2,1,Weathered Zone
13023,1,2,1,Weathered Zone
13024,1,2,1,Weathered Zone
13025,1,2,1,Weathered Zone
13026,1,2,1,Weathered Zone
13027,1,2,1,Weathered Zone
13028,1,2,1,Weathered Zone
13029,1,2,1,Weathered Zone
13030,1,2,1,Weathered Zone
13031,1,2,1,Weathered Zone
13032,1,2,1,Weathered Zone
13033,1,2,1,Weathered Zone
13034,1,2,1,Weathered Zone
13035,1,2,1,Weathered Zone
13036,1,2,1,Weathered Zone
13037,1,2,1,Weathered Zone
13038,1,2,1,Weathered Zone
13039,1,2,1,Weathered Zone
13040,1,2,1,Weathered Zone
13041,1,2,1,Weathered Zone
13042,1,2,1,Weathered Zone
13043,1,2,1,Weathered Zone
13044,1,2,1,Weathered Zone
13045,1,2,1,Weathered Zone
13046,1,2,1,Weathered Zone
13047,1,2,1,Weathered Zone
13048,1,2,1,Weathered Zone
13049,1,2,1,Weathered Zone
13050,1,2,1,Weathered Zone
13051,1,2,1,Weathered Zone
13052,1,2,1,Weathered Zone
13053,1,2,1,Weathered Zone
13054,1,2,1,Weathered Zone
13055,1,2,1,Weathered Zone
13056,1,2,1,Weathered Zone
13057,1,2,1,Weathered Zone
13058,1,2,1,Weathered Zone
13059,1,2,1,Weathered Zone
13060,1,2,1,Weathered Zone
13061,1,2,1,Weathered Zone
13062,1,2,1,Weathered Zone
13063,1,2,1,Weathered Zone
13064,1,2,1,Weathered Zone
13065,1,2,1,Weathered Zone
13066,1,2,1,Weathered Zone
13067,1,2,1,Weathered Zone
13068,1,2,1,Weathered Zone
13069,1,2,1,Weathered Zone
13070,1,2,1,Weathered Zone
13071,1,2,1,Weathered Zone
13072,1,2,1,Weathered Zone
13073,1,2,1,Weathered Zone
13074,1,2,1,Weathered Zone
13075,1,2,1,Weathered Zone
13076,1,2,1,Weathered Zone
13077,1,2,1,Weathered Zone
13078,1,2,1,Weathered Zone
13079,1,2,1,Weathered Zone
13080,1,2,1,Weathered Zone
13081,1,2,1,Weathered Zone
13082,1,2,1,Weathered Zone
13083,1,1,1,Fractured zone
13084,1,1,1,Fractured zone
13085,1,2,1,Weathered Zone
13086,1,2,1,Weathered Zone
13087,1,2,1,Weathered Zone
13088,1,2,1,Weathered Zone
13089,1,2,1,Weathered Zone
13090,1,2,1,Weathered Zone
13091,1,2,1,Weathered Zone
13092,1,2,1,Weathered Zone
13093,1,2,1,Weathered Zone
13094,1,2,1,Weathered Zone
13095,1,2,1,Weathered Zone
13096,1,2,1,Weathered Zone
13097,1,2,1,Weathered Zone
13098,1,2,1,Weathered Zone
13099,1,2,1,Weathered Zone
13100,1,2,1,Weathered Zone
13101,1,2,1,Weathered Zone
13157,1,2,1,Weathered Zone
13158,1,2,1,Weathered Zone
13159,1,2,1,Weathered Zone
13160,1,2,1,Weathered Zone
13161,1,2,1,Weathered Zone
13162,1,2,1,Weathered Zone
13163,1,2,1,Weathered Zone
13164,1,2,1,Weathered Zone
13165,1,2,1,Weathered Zone
13166,1,2,1,Weathered Zone
13167,1,2,1,Weathered Zone
13168,1,2,1,Weathered Zone
13169,1,2,1,Weathered Zone
13170,1,2,1,Weathered Zone
13171,1,2,1,Weathered Zone
13172,1,2,1,Weathered Zone
13173,1,2,1,Weathered Zone
13174,1,2,1,Weathered Zone
13175,1,2,1,Weathered Zone
13176,1,2,1,Weathered Zone
13177,1,2,1,Weathered Zone
13178,1,2,1,Weathered Zone
13179,1,2,1,Weathered Zone
13180,1,2,1,Weathered Zone
13181,1,2,1,Weathered Zone
13182,1,2,1,Weathered Zone
13183,1,2,1,Weathered Zone
13184,1,2,1,Weathered Zone
13185,1,2,1,Weathered Zone
13186,1,2,1,Weathered Zone
13187,1,2,1,Weathered Zone
13188,1,2,1,Weathered Zone
13189,1,2,1,Weathered Zone
13190,1,2,1,Weathered Zone
13191,1,2,1,Weathered Zone
13192,1,2,1,Weathered Zone
13193,1,2,1,Weathered Zone
13194,1,2,1,Weathered Zone
13195,1,2,1,Weathered Zone
13196,1,2,1,Weathered Zone
13197,1,2,1,Weathered Zone
13198,1,2,1,Weathered Zone
13199,1,2,1,Weathered Zone
13200,1,2,1,Weathered Zone
13201,1,2,1,Weathered Zone
13202,1,2,1,Weathered Zone
13203,1,2,1,Weathered Zone
13204,1,2,1,Weathered Zone
13205,1,2,1,Weathered Zone
13206,1,2,1,Weathered Zone
13207,1,2,1,Weathered Zone
13208,1,2,1,Weathered Zone
13209,1,2,1,Weathered Zone
13210,1,2,1,Weathered Zone
13211,1,2,1,Weathered Zone
13212,1,2,1,Weathered Zone
13213,1,2,1,Weathered Zone
13214,1,2,1,Weathered Zone
13215,1,2,1,Weathered Zone
13216,1,2,1,Weathered Zone
13217,1,2,1,Weathered Zone
13218,1,2,1,Weathered Zone
13219,1,2,1,Weathered Zone
13220,1,2,1,Weathered Zone
13221,1,2,1,Weathered Zone
13222,1,2,1,Weathered Zone
13223,1,2,1,Weathered Zone
13224,1,2,1,Weathered Zone
13225,1,2,1,Weathered Zone
13226,1,2,1,Weathered Zone
13227,1,2,1,Weathered Zone
13228,1,2,1,Weathered Zone
13229,1,2,1,Weathered Zone
13230,1,2,1,Weathered Zone
13231,1,2,1,Weathered Zone
13232,1,2,1,Weathered Zone
13233,1,2,1,Weathered Zone
13234,1,2,1,Weathered Zone
13235,1,2,1,Weathered Zone
13236,1,2,1,Weathered Zone
13237,1,2,1,Weathered Zone
13238,1,2,1,Weathered Zone
13239,1,2,1,Weathered Zone
13240,1,2,1,Weathered Zone
13241,1,2,1,Weathered Zone
13242,1,2,1,Weathered Zone
13243,1,2,1,Weathered Zone
13244,1,2,1,Weathered Zone
13245,1,2,1,Weathered Zone
13246,1,2,1,Weathered Zone
13247,1,2,1,Weathered Zone
13248,1,2,1,Weathered Zone
13249,1,2,1,Weathered Zone
13250,1,2,1,Weathered Zone
13251,1,2,1,Weathered Zone
13252,1,2,1,Weathered Zone
13253,1,2,1,Weathered Zone
13254,1,2,1,Weathered Zone
13255,1,2,1,Weathered Zone
13256,1,2,1,Weathered Zone
13257,1,2,1,Weathered Zone
13258,1,2,1,Weathered Zone
13259,1,2,1,Weathered Zone
13260,1,2,1,Weathered Zone
13261,1,2,1,Weathered Zone
13262,1,2,1,Weathered Zone
13263,1,2,1,Weathered Zone
13264,1,2,1,Weathered Zone
13265,1,2,1,Weathered Zone
13266,1,2,1,Weathered Zone
13267,1,2,1,Weathered Zone
13322,1,1,1,Fractured zone
13323,1,2,1,Weathered Zone
13324,1,2,1,Weathered Zone
13325,1,2,1,Weathered Zone
13326,1,2,1,Weathered Zone
13327,1,2,1,Weathered Zone
13328,1,2,1,Weathered Zone
13329,1,2,1,Weathered Zone
13330,1,2,1,Weathered Zone
13331,1,2,1,Weathered Zone
13332,1,2,1,Weathered Zone
13333,1,2,1,Weathered Zone
13334,1,2,1,Weathered Zone
13335,1,2,1,Weathered Zone
13336,1,2,1,Weathered Zone
13337,1,2,1,Weathered Zone
13338,1,2,1,Weathered Zone
13339,1,2,1,Weathered Zone
13340,1,2,1,Weathered Zone
13341,1,2,1,Weathered Zone
13342,1,2,1,Weathered Zone
13343,1,2,1,Weathered Zone
13344,1,2,1,Weathered Zone
13345,1,2,1,Weathered Zone
13346,1,2,1,Weathered Zone
13347,1,2,1,Weathered Zone
13348,1,2,1,Weathered Zone
13349,1,2,1,Weathered Zone
13350,1,2,1,Weathered Zone
13351,1,2,1,Weathered Zone
13352,1,2,1,Weathered Zone
13353,1,2,1,Weathered Zone
13354,1,2,1,Weathered Zone
13355,1,2,1,Weathered Zone
13356,1,2,1,Weathered Zone
13357,1,2,1,Weathered Zone
13358,1,2,1,Weathered Zone
13359,1,2,1,Weathered Zone
13360,1,2,1,Weathered Zone
13361,1,2,1,Weathered Zone
13362,1,2,1,Weathered Zone
13363,1,2,1,Weathered Zone
13364,1,2,1,Weathered Zone
13365,1,2,1,Weathered Zone
13366,1,2,1,Weathered Zone
13367,1,2,1,Weathered Zone
13368,1,2,1,Weathered Zone
13369,1,2,1,Weathered Zone
13370,1,2,1,Weathered Zone
13371,1,2,1,Weathered Zone
13372,1,2,1,Weathered Zone
13373,1,2,1,Weathered Zone
13374,1,2,1,Weathered Zone
13375,1,2,1,Weathered Zone
13376,1,2,1,Weathered Zone
13377,1,2,1,Weathered Zone
13378,1,2,1,Weathered Zone
13379,1,2,1,Weathered Zone
13380,1,2,1,Weathered Zone
13381,1,2,1,Weathered Zone
13382,1,2,1,Weathered Zone
13383,1,2,1,Weathered Zone
13384,1,2,1,Weathered Zone
13385,1,2,1,Weathered Zone
13386,1,2,1,Weathered Zone
13387,1,2,1,Weathered Zone
13388,1,2,1,Weathered Zone
13389,1,2,1,Weathered Zone
13390,1,2,1,Weathered Zone
13391,1,2,1,Weathered Zone
13392,1,2,1,Weathered Zone
13393,1,2,1,Weathered Zone
13394,1,2,1,Weathered Zone
13395,1,2,1,Weathered Zone
13396,1,2,1,Weathered Zone
13397,1,2,1,Weathered Zone
13398,1,2,1,Weathered Zone
13399,1,2,1,Weathered Zone
13400,1,2,1,Weathered Zone
13401,1,2,1,Weathered Zone
13402,1,2,1,Weathered Zone
13403,1,2,1,Weathered Zone
13404,1,2,1,Weathered Zone
13405,1,2,1,Weathered Zone
13406,1,2,1,Weathered Zone
13407,1,2,1,Weathered Zone
13408,1,2,1,Weathered Zone
13409,1,2,1,Weathered Zone
13410,1,2,1,Weathered Zone
13411,1,2,1,Weathered Zone
13412,1,2,1,Weathered Zone
13413,1,2,1,Weathered Zone
13414,1,2,1,Weathered Zone
13415,1,2,1,Weathered Zone
13416,1,2,1,Weathered Zone
13417,1,2,1,Weathered Zone
13418,1,2,1,Weathered Zone
13419,1,2,1,Weathered Zone
13420,1,2,1,Weathered Zone
13421,1,2,1,Weathered Zone
13422,1,2,1,Weathered Zone
13423,1,2,1,Weathered Zone
13424,1,2,1,Weathered Zone
13425,1,2,1,Weathered Zone
13426,1,2,1,Weathered Zone
13427,1,2,1,Weathered Zone
13428,1,2,1,Weathered Zone
13429,1,2,1,Weathered Zone
13430,1,2,1,Weathered Zone
13431,1,2,1,Weathered Zone
13432,1,2,1,Weathered Zone
13485,1,1,1,Fractured zone
13486,1,1,1,Fractured zone
13487,1,1,1,Fractured zone
13488,1,2,1,Weathered Zone
13489,1,2,1,Weathered Zone
13490,1,2,1,Weathered Zone
13491,1,2,1,Weathered Zone
13492,1,2,1,Weathered Zone
13493,1,2,1,Weathered Zone
13494,1,2,1,Weathered Zone
13495,1,2,1,Weathered Zone
13496,1,2,1,Weathered Zone
13497,1,2,1,Weathered Zone
13498,1,2,1,Weathered Zone
13499,1,2,1,Weathered Zone
13500,1,2,1,Weathered Zone
13501,1,2,1,Weathered Zone
13502,1,2,1,Weathered Zone
13503,1,2,1,Weathered Zone
13504,1,2,1,Weathered Zone
13505,1,2,1,Weathered Zone
13506,1,2,1,Weathered Zone
13507,1,2,1,Weathered Zone
13508,1,2,1,Weathered Zone
13509,1,2,1,Weathered Zone
13510,1,2,1,Weathered Zone
13511,1,2,1,Weathered Zone
13512,1,2,1,Weathered Zone
13513,1,2,1,Weathered Zone
13514,1,2,1,Weathered Zone
13515,1,2,1,Weathered Zone
13516,1,2,1,Weathered Zone
13517,1,2,1,Weathered Zone
13518,1,2,1,Weathered Zone
13519,1,2,1,Weathered Zone
13520,1,2,1,Weathered Zone
13521,1,2,1,Weathered Zone
13522,1,2,1,Weathered Zone
13523,1,2,1,Weathered Zone
13524,1,2,1,Weathered Zone
13525,1,2,1,Weathered Zone
13526,1,2,1,Weathered Zone
13527,1,2,1,Weathered Zone
13528,1,2,1,Weathered Zone
13529,1,2,1,Weathered Zone
13530,1,2,1,Weathered Zone
13531,1,2,1,Weathered Zone
13532,1,2,1,Weathered Zone
13533,1,2,1,Weathered Zone
13534,1,2,1,Weathered Zone
13535,1,2,1,Weathered Zone
13536,1,2,1,Weathered Zone
13537,1,2,1,Weathered Zone
13538,1,2,1,Weathered Zone
13539,1,2,1,Weathered Zone
13540,1,2,1,Weathered Zone
13541,1,2,1,Weathered Zone
13542,1,2,1,Weathered Zone
13543,1,2,1,Weathered Zone
13544,1,2,1,Weathered Zone
13545,1,2,1,Weathered Zone
13546,1,2,1,Weathered Zone
13547,1,2,1,Weathered Zone
13548,1,2,1,Weathered Zone
13549,1,2,1,Weathered Zone
13550,1,2,1,Weathered Zone
13551,1,2,1,Weathered Zone
13552,1,2,1,Weathered Zone
13553,1,2,1,Weathered Zone
13554,1,2,1,Weathered Zone
13555,1,2,1,Weathered Zone
13556,1,2,1,Weathered Zone
13557,1,2,1,Weathered Zone
13558,1,2,1,Weathered Zone
13559,1,2,1,Weathered Zone
13560,1,2,1,Weathered Zone
13561,1,2,1,Weathered Zone
13562,1,2,1,Weathered Zone
13563,1,2,1,Weathered Zone
13564,1,2,1,Weathered Zone
13565,1,2,1,Weathered Zone
13566,1,2,1,Weathered Zone
13567,1,2,1,Weathered Zone
13568,1,2,1,Weathered Zone
13569,1,2,1,Weathered Zone
13570,1,2,1,Weathered Zone
13571,1,2,1,Weathered Zone
13572,1,2,1,Weathered Zone
13573,1,2,1,Weathered Zone
13574,1,2,1,Weathered Zone
13575,1,2,1,Weathered Zone
13576,1,2,1,Weathered Zone
13577,1,2,1,Weathered Zone
13578,1,2,1,Weathered Zone
13579,1,2,1,Weathered Zone
13580,1,2,1,Weathered Zone
13581,1,2,1,Weathered Zone
13582,1,2,1,Weathered Zone
13583,1,2,1,Weathered Zone
13584,1,2,1,Weathered Zone
13585,1,2,1,Weathered Zone
13586,1,2,1,Weathered Zone
13587,1,2,1,Weathered Zone
13588,1,2,1,Weathered Zone
13589,1,2,1,Weathered Zone
13590,1,2,1,Weathered Zone
13591,1,2,1,Weathered Zone
13592,1,2,1,Weathered Zone
13593,1,2,1,Weathered Zone
13594,1,2,1,Weathered Zone
13595,1,2,1,Weathered Zone
13596,1,2,1,Weathered Zone
13597,1,2,1,Weathered Zone
13598,1,2,1,Weathered Zone
13650,1,1,1,Fractured zone
13651,1,1,1,Fractured zone
13652,1,1,1,Fractured zone
13653,1,1,1,Fractured zone
13654,1,1,1,Fractured zone
13655,1,2,1,Weathered Zone
13656,1,1,1,Fractured zone
13657,1,1,1,Fractured zone
13658,1,1,1,Fractured zone
13659,1,1,1,Fractured zone
13660,1,1,1,Fractured zone
13661,1,2,1,Weathered Zone
13662,1,2,1,Weathered Zone
13663,1,2,1,Weathered Zone
13664,1,2,1,Weathered Zone
13665,1,2,1,Weathered Zone
13666,1,2,1,Weathered Zone
13667,1,2,1,Weathered Zone
13668,1,2,1,Weathered Zone
13669,1,2,1,Weathered Zone
13670,1,2,1,Weathered Zone
13671,1,2,1,Weathered Zone
13672,1,2,1,Weathered Zone
13673,1,2,1,Weathered Zone
13674,1,2,1,Weathered Zone
13675,1,2,1,Weathered Zone
13676,1,2,1,Weathered Zone
13677,1,2,1,Weathered Zone
13678,1,2,1,Weathered Zone
13679,1,2,1,Weathered Zone
13680,1,2,1,Weathered Zone
13681,1,2,1,Weathered Zone
13682,1,2,1,Weathered Zone
13683,1,2,1,Weathered Zone
13684,1,2,1,Weathered Zone
13685,1,2,1,Weathered Zone
13686,1,2,1,Weathered Zone
13687,1,2,1,Weathered Zone
13688,1,2,1,Weathered Zone
13689,1,2,1,Weathered Zone
13690,1,2,1,Weathered Zone
13691,1,2,1,Weathered Zone
13692,1,2,1,Weathered Zone
13693,1,2,1,Weathered Zone
13694,1,2,1,Weathered Zone
13695,1,2,1,Weathered Zone
13696,1,2,1,Weathered Zone
13697,1,2,1,Weathered Zone
13698,1,2,1,Weathered Zone
13699,1,2,1,Weathered Zone
13700,1,2,1,Weathered Zone
13701,1,2,1,Weathered Zone
13702,1,2,1,Weathered Zone
13703,1,2,1,Weathered Zone
13704,1,2,1,Weathered Zone
13705,1,2,1,Weathered Zone
13706,1,2,1,Weathered Zone
13707,1,2,1,Weathered Zone
13708,1,2,1,Weathered Zone
13709,1,2,1,Weathered Zone
13710,1,2,1,Weathered Zone
13711,1,2,1,Weathered Zone
13712,1,2,1,Weathered Zone
13713,1,2,1,Weathered Zone
13714,1,2,1,Weathered Zone
13715,1,2,1,Weathered Zone
13716,1,2,1,Weathered Zone
13717,1,2,1,Weathered Zone
13718,1,2,1,Weathered Zone
13719,1,2,1,Weathered Zone
13720,1,2,1,Weathered Zone
13721,1,2,1,Weathered Zone
13722,1,2,1,Weathered Zone
13723,1,2,1,Weathered Zone
13724,1,2,1,Weathered Zone
13725,1,2,1,Weathered Zone
13726,1,2,1,Weathered Zone
13727,1,2,1,Weathered Zone
13728,1,2,1,Weathered Zone
13729,1,2,1,Weathered Zone
13730,1,2,1,Weathered Zone
13731,1,2,1,Weathered Zone
13732,1,2,1,Weathered Zone
13733,1,2,1,Weathered Zone
13734,1,2,1,Weathered Zone
13735,1,2,1,Weathered Zone
13736,1,2,1,Weathered Zone
13737,1,2,1,Weathered Zone
13738,1,2,1,Weathered Zone
13739,1,2,1,Weathered Zone
13740,1,2,1,Weathered Zone
13741,1,2,1,Weathered Zone
13742,1,2,1,Weathered Zone
13743,1,2,1,Weathered Zone
13744,1,2,1,Weathered Zone
13745,1,2,1,Weathered Zone
13746,1,2,1,Weathered Zone
13747,1,2,1,Weathered Zone
13748,1,2,1,Weathered Zone
13749,1,2,1,Weathered Zone
13750,1,2,1,Weathered Zone
13751,1,2,1,Weathered Zone
13752,1,2,1,Weathered Zone
13753,1,2,1,Weathered Zone
13754,1,2,1,Weathered Zone
13755,1,2,1,Weathered Zone
13756,1,2,1,Weathered Zone
13757,1,2,1,Weathered Zone
13758,1,2,1,Weathered Zone
13759,1,2,1,Weathered Zone
13760,1,2,1,Weathered Zone
13761,1,2,1,Weathered Zone
13762,1,2,1,Weathered Zone
13763,1,2,1,Weathered Zone
13764,1,2,1,Weathered Zone
13815,1,1,1,Fractured zone
13816,1,1,1,Fractured zone
13817,1,1,1,Fractured zone
13818,1,1,1,Fractured zone
13819,1,1,1,Fractured zone
13820,1,1,1,Fractured zone
13821,1,1,1,Fractured zone
13822,1,1,1,Fractured zone
13823,1,1,1,Fractured zone
13824,1,1,1,Fractured zone
13825,1,1,1,Fractured zone
13826,1,2,1,Weathered Zone
13827,1,2,1,Weathered Zone
13828,1,2,1,Weathered Zone
13829,1,2,1,Weathered Zone
13830,1,2,1,Weathered Zone
13831,1,2,1,Weathered Zone
13832,1,2,1,Weathered Zone
13833,1,2,1,Weathered Zone
13834,1,2,1,Weathered Zone
13835,1,2,1,Weathered Zone
13836,1,2,1,Weathered Zone
13837,1,2,1,Weathered Zone
13838,1,2,1,Weathered Zone
13839,1,1,1,Fractured zone
13840,1,1,1,Fractured zone
13841,1,1,1,Fractured zone
13842,1,1,1,Fractured zone
13843,1,2,1,Weathered Zone
13844,1,2,1,Weathered Zone
13845,1,2,1,Weathered Zone
13846,1,2,1,Weathered Zone
13847,1,2,1,Weathered Zone
13848,1,2,1,Weathered Zone
13849,1,2,1,Weathered Zone
13850,1,2,1,Weathered Zone
13851,1,2,1,Weathered Zone
13852,1,2,1,Weathered Zone
13853,1,2,1,Weathered Zone
13854,1,2,1,Weathered Zone
13855,1,2,1,Weathered Zone
13856,1,2,1,Weathered Zone
13857,1,2,1,Weathered Zone
13858,1,2,1,Weathered Zone
13859,1,2,1,Weathered Zone
13860,1,2,1,Weathered Zone
13861,1,2,1,Weathered Zone
13862,1,2,1,Weathered Zone
13863,1,2,1,Weathered Zone
13864,1,2,1,Weathered Zone
13865,1,2,1,Weathered Zone
13866,1,2,1,Weathered Zone
13867,1,2,1,Weathered Zone
13868,1,2,1,Weathered Zone
13869,1,2,1,Weathered Zone
13870,1,2,1,Weathered Zone
13871,1,2,1,Weathered Zone
13872,1,2,1,Weathered Zone
13873,1,2,1,Weathered Zone
13874,1,2,1,Weathered Zone
13875,1,2,1,Weathered Zone
13876,1,2,1,Weathered Zone
13877,1,2,1,Weathered Zone
13878,1,2,1,Weathered Zone
13879,1,2,1,Weathered Zone
13880,1,2,1,Weathered Zone
13881,1,2,1,Weathered Zone
13882,1,2,1,Weathered Zone
13883,1,2,1,Weathered Zone
13884,1,2,1,Weathered Zone
13885,1,2,1,Weathered Zone
13886,1,2,1,Weathered Zone
13887,1,2,1,Weathered Zone
13888,1,2,1,Weathered Zone
13889,1,2,1,Weathered Zone
13890,1,2,1,Weathered Zone
13891,1,2,1,Weathered Zone
13892,1,2,1,Weathered Zone
13893,1,2,1,Weathered Zone
13894,1,2,1,Weathered Zone
13895,1,2,1,Weathered Zone
13896,1,2,1,Weathered Zone
13897,1,2,1,Weathered Zone
13898,1,2,1,Weathered Zone
13899,1,2,1,Weathered Zone
13900,1,2,1,Weathered Zone
13901,1,2,1,Weathered Zone
13902,1,2,1,Weathered Zone
13903,1,2,1,Weathered Zone
13904,1,2,1,Weathered Zone
13905,1,2,1,Weathered Zone
13906,1,2,1,Weathered Zone
13907,1,2,1,Weathered Zone
13908,1,2,1,Weathered Zone
13909,1,2,1,Weathered Zone
13910,1,2,1,Weathered Zone
13911,1,2,1,Weathered Zone
13912,1,2,1,Weathered Zone
13913,1,2,1,Weathered Zone
13914,1,2,1,Weathered Zone
13915,1,2,1,Weathered Zone
13916,1,2,1,Weathered Zone
13917,1,2,1,Weathered Zone
13918,1,2,1,Weathered Zone
13919,1,2,1,Weathered Zone
13920,1,2,1,Weathered Zone
13921,1,2,1,Weathered Zone
13922,1,2,1,Weathered Zone
13923,1,2,1,Weathered Zone
13924,1,2,1,Weathered Zone
13925,1,2,1,Weathered Zone
13926,1,2,1,Weathered Zone
13927,1,2,1,Weathered Zone
13928,1,2,1,Weathered Zone
13929,1,2,1,Weathered Zone
13930,1,2,1,Weathered Zone
13980,1,1,1,Fractured zone
13981,1,1,1,Fractured zone
13982,1,1,1,Fractured zone
13983,1,1,1,Fractured zone
